Key,BERTScore
"In the United Kingdom, what is the average age of onset for alcohol related dementia?",0.5000240802764893
"What is the best way to support a person living with dementia to remain in their own home when they have problems with night time waking, increased falls risk and no family support?",0.5818290114402771
How can I find more information on equipment and adaptations that NHS mental health professionals in the County Durham area can order for their patients?,0.583617091178894
Imagine you have a patient after knee surgery (14days passed) write me a rehabilitation plan for this patient.,0.5201678276062012
List me 10 basic exercises for pulmonary rehabilitation.,0.5406137704849243
Is there any resources which provide information that using PR threatment in rehabilitation of patients after orthopaedic surgeries is faster than normal?,0.5982663631439209
What would the best option of treatment for a resistent UTI?,0.5430147051811218
What would be the treatment for a post meno patient with breast cancer with no hormone receptors and the patient also has liver damage due to chemo therapy?,0.5577316880226135
What are the best antibiotics for a patient that is allergic to penicilins?,0.4849727749824524
What does the APGAR scale assess?,0.6355322599411011
Briefly list what contributions Antoine Lavoisiere provided to surgery.,0.6016408205032349
Describe and justify your opinion about the morality of abortion.,0.5721101760864258
How could I best treat a borderline patient with PTSD who has trouble sleeping but refuses any form of medication other than benzodiazepines?,0.49546876549720764
I would like your opinion on acceptance and commitment therapy for personality disorders.,0.5682125091552734
How can I treat a patient suffering from long term depression who is not responding to SSRI’s nor SNRI’s and has diabetes and heart problems?,0.5728474855422974
What is the most expensive chemo drug used in the UK?,0.44681134819984436
"When telling patients that their last round of chemo is falling and would advise them to stop chemo, what is the best way to approach my patient when they hoped this last round would work?",0.5028200745582581
What is the method of use for morphine?,0.5602303743362427
Is it suggested to conduct a head CT scan for every head trauma case?,0.574979841709137
What's the treatment suggested for a four year old with head trauma?,0.6166209578514099
What's the best aproach on panic attack on pediatric patient?,0.48297828435897827
Why would a child be removed from their parents care?,0.6174092888832092
"There is another team who I am working alongside but they don't agree with the course of action I have recommended, how do I get them involved?",0.3743285834789276
I am working with a family and I am not sure why the parents aren't doing what I have asked them to do. Can you give me some ideas on how to approach this please?,0.47726836800575256
Can a person without one kidney take ibuprofen?,0.6420561075210571
"A 70 years old lady come to the pharmacy to take prescription medication, and doesn't know when to take the pills. Where can I guide her to find out that information?",0.4753780961036682
An 8 year old kid comes to the pharmacy with a severe rash on the torso. The medical record shows that he already had contact with the varicela-zoster virus. What should be the first approach?,0.49382609128952026
"A patient with metastatic lung cancer, currently receiving treatment with carboplatin, paclitaxel, and pembrolizumab develops sudden worsening of dyspnea. What are the possible causes of dyspnea and what would the initial workup include?",0.6029709577560425
"If a 48 year old woman is found to have an esophageal carcinoma that invades the muscularis propria and has regional lymph node metastases but no distant metastasis, what is her stage of cancer and what are possible recommended treatment?",0.5796868801116943
"A patient receiving neoadjuvant FOLFIRINOX for treatment of borderline resectable pancreatic cancer presents for her second cycle of treatment. She complains of uncontrolled nausea with cycle 1 of treatment. She received premedications including Aloxi, aprepitant, dexamethasone, and atropine last cycle, followed by oxaliplatin, irinotecan, leucovorin, and 5FU at 100% recommended dosages. She used zofran and prochlorperazine as needed for nausea at home. What changes to her regimen in clinic or additional medications for home would you recommend to help reduce her nausea with cycle 2?",0.5417494177818298
What does EPRR stand for?,0.5166247487068176
"What at the benefits and consequences of the rise of at-home, or direct-to-patient testing kits in patient care?",0.6389989256858826
What are the ethical implications of increased non-invasive pre-natal testing?,0.535003125667572
Why do people develop resistance to monoclonal anti-TNF therapies?,0.6037139296531677
What is the clinical use of catecholamine measurement?,0.6595765352249146
"A 45 year old female shows up at a clinic complaining of increased urination, increased taste and more than usual appetite, family history shows fatigue mother was a diabetic and died of complications of diabetes. Patient presented with edema and further examination reveals tremor of fingers following flexion, what is your provisional diagnosis given the clinical picture?",0.5663738250732422
"A 65 year old man shows up in the ER with abdominal pain around the center of the tummy, a general feeling of unwellness and  high temperature of 38C or more (fever), what biochemical markers would you recommend for diagnosis and why?",0.5554316639900208
What is the worst case scenario for filler procedure?,0.633630096912384
What are allergic reactions and what can you do about them?,0.650331437587738
Consider a scenario where a patient presents with symptoms of both bipolar disorder and borderline personality disorder. How can clinicians accurately differentiate between the two conditions?,0.5471533536911011
Picture a situation where a patient with a history of severe anxiety disorder experiences a sudden loss of a loved one. How can clinicians effectively assess and manage the potential exacerbation of anxiety symptoms during the grieving process?,0.5503036379814148
Antibiotics are usually given to patients who have a bacterial or fungal infection. What about those diseases that are usually caused by a virus?,0.5794130563735962
HIV is a viral infection. Describe ways in which one can protect themselves from this virus.,0.5184805989265442
You are understaffed and short in resources and work in trauma how will you determine who gets what and who is referred to another hospital where they would have to go on another queue?,0.5322614312171936
How do you deal with hospital rules that can work against your patient if you let your yourself be emotional invested in them an their story?,0.5186587572097778
I have a patient who has prolactin levels 10 times higher than normal but does not have any other altered hormone profile and does not present obvious symptoms. What will be a possible diagnosis?,0.6431581377983093
"I have a patient with rosacea and severe acne, without any other symptoms, conventional treatments have not given results, what other treatment option could be taken?",0.5402200222015381
"A 65 year-old woman presents with acute paresthesic pain in her left temple and cheek, suggestive of trigeminal nevralgia. She is already taking carbamazepine because of a personal history of epilepsy. Should the dose of carbamazepine be increased to try and control the pain, or should she be prescribed a different medication for pain control?",0.6130247712135315
"A 68 year-old male with resistant hypertension is already medicated with perindopril, indapamide, amlodipine, bisoprolol and rilmenidine at full dose, yet his blood pressure continues to be too high in the ABMP exam. He is asymptomatic. What should the approach be towards this patient's hypertension?",0.4824947714805603
What are the best treatment options for chest infection in patients with penicillin allergy?,0.5327996611595154
How would you approach a request to prescribe valproate in women of child bearing age?,0.5183048844337463
"In the field relying on brain psychology, how do they know when the hypothesis is going to give a good result?",0.4518963694572449
"The type of drug used for insomnia require prolonged use of them, can't it be solved using psychiatric scans and helmets used to read brain neurons?",0.48873746395111084
What are the newly invented medical interventions and treatments provided in an intensive care unit (ICU)?,0.6327362656593323
Many research show that Advanced Nurses Practitioners are more successful in their practice in intensive care. What is your thinking regarding the causes of this?,0.5209931135177612
What are the possible areas of brain injury in a patient that has difficulty identifying a keychain visually?,0.5537983775138855
How would you determine the most effective treatment in a resistant infection?,0.5950244665145874
"A patient has high blood pressure reading everytime they go to a doctor's appointment, still the patient claims that when they are at home their blood pressure is always normal. How can we verify if this is true adn what would this mean?",0.5580686330795288
"A patient suffers from diabetes, they were instructed to take insulin everyday for that, even when the patient has been taking the insulin as instructed the blood sugar levels keep increasing. What could be the reason for this?",0.5417495369911194
What first-line tests would you request for the management of sarcoidosis?,0.5146774053573608
"A middle-aged woman starts experiencing a persistent dry cough, fatigue, and shortness of breath. Over time, she also develops skin rashes, swollen lymph nodes, and joint pain. What differential diagnosis could you propose? ",0.5044131278991699
Are HPV-16 and HPV-18 the most common carcinogenic types?,0.6936338543891907
What is the most effective contraceptive method to avoid any type of sexually transmitted disease?,0.7016467452049255
"If a new pandemic arises, do you think that medical technologies and clinical research could have a new therapy against this ""hypothetical"" pandemic on-time?",0.5969085097312927
What is the outstanding role of advanced technologies used in Monitoring of clinical trials?,0.5459713339805603
"A patient with HIV goes to your clinic and you ask for a blood test, what kind of cells are affected?",0.556665301322937
"What is the diagnosis of a 10-year-old patient, with fever and intense pain, started periumbilical but is now located in the right iliac fossa?",0.7504643201828003
"If a child can't say the 's' sound, can that be changed?",0.6020334959030151
"If a child isn't speaking by the time they are 3, will they ever speak?",0.6130548715591431
What are modifiable risk factors for breast cancer?,0.5560043454170227
The occurrence of vulvoperinal condylomatosis in the university community has increased in the last 6 months. What preventive measure should be used to reduce the incidence of the disease?,0.6327219605445862
What type of genu valgum is normal?,0.5968707799911499
Explain how kinesiology tape reduces swelling.,0.6438965797424316
What is the treatment of choice for a squamous cell carcinoma located at the palpebral margin of the eye?,0.7025749683380127
"A patient comes for consultation with burns over 25% of his body surface, of varying degrees all over his body, what is the indicated treatment for this patient?",0.5428159832954407
How do I say that I don't want to work with a patient who has been aggressive to me in the past?,0.5126014351844788
How do I say no to treating a patient?,0.6076413989067078
"In a hypercholesterolemic patient who has suffered an acute myocardial infarction, what is the target for LDL cholesterol?",0.6965420842170715
"You have a patient admitted for upper gastrointestinal bleeding, the endoscopy reveals a gastric ulcer in incisura angularis with a point of hematin and minimal traces of dark blood in the stomach. Biopsies of the ulcer margin and an antral biopsy are performed for the rapid urease test with a positive result. What is the next step?",0.5229305028915405
A 20 year old male is suffering severe headaches with visual disturbances. Is it likely to be a brain tumour?,0.5916541218757629
"A 52 year old male is experiencing fatigue, night sweats and has lots of bruises. What is likely to cause this?",0.5838961601257324
Would we be healthier if we switched from a reactive healthcare system to preventative?,0.561021089553833
What potential problems could arise if we rely more on gene therapy with our current regulations?,0.5121675133705139
The doctor prescribes an intravenous therapy with the wrong dosage but I know which one is right and I postpone it. Is this wrong?,0.326873779296875
"I'm alone during the night shift because my colleagues are busy with other patients, a patient on isolation calls me urgently because he's sick. Can I go to the patient leaving no one to supervise the rest of the ward?",0.4885879158973694
What is an EHCP?,0.4521723687648773
What is Developmental Language Disorder?,0.5811527371406555
How do you work with resistance in psychotherapy?,0.4653274416923523
"If you were faced with a patient who had multiple comorbid psychiatric disorders, how would you formulate a treatment plan?",0.6372027397155762
What happens if fat cells also immerses into tendons and not just muscle cells. will this affect connectivity and size of tendons?,0.6079294085502625
"If upper limbs suddenly become stronger than lower limbs, will people start walking on their hands?",0.5531220436096191
"Someone thinks they took their dosage of hypertension medications, and may have taken them again in the morning. They have dementia and cannot remember. What can be done?",0.5189433693885803
"If the patient shows no physical symptoms, including tests, yet they state they are feeling unwell, what do you do?",0.5378419756889343
What should I do in the event I am attacked by a young person in care?,0.5396034121513367
What restrictions are there in fostering?,0.5081838369369507
"I'm a 50 year old female, in menopause. I feel pain in my right breast. Should I be concerned?",0.5926888585090637
"I'm a 67 year old man, with hypertension and I'm a heavy smoker. What exams should my doctor perform and what are some recommendations regarding prevention?",0.5547378659248352
Do you need a specialist portfolio to become BMS band 6 if you have master’s degree in Biomedical Science?,0.48439720273017883
You have two analysers. One breaks and you have to do some maintenance on the other one. How do you do it if you still have to test the urgent blood samples?,0.5487861037254333
"If Patient A is diagnosed with Multiple Sclerosis in Africa and they move to Canada, would their disease be worse or better? ",0.5245365500450134
"If Patient A takes a CGRP antagonist and a Gepant, would they benefit more than just having one medication?",0.556161105632782
Which component of EMDR therapy has the biggest evidence for its efficacy?,0.5879838466644287
How can Rasch analysis inform the analysis of Patient Reported Outcome instruments?,0.5985003113746643
How can I perform lung function testing without putting strain or discomfort on the patient?,0.5777888298034668
Compare AI interpretation of test results accuracy to a health professional following the same standards for evaluation.,0.5391832590103149
"A male presents with jaw pain, central chest pain and a fear of doom. What is the likely diagnosis?",0.5586117506027222
A male presents with severe abdominal back and abdominal pain that is resistant to pain relief. What is the likely cause?,0.5346665978431702
Suppose I have a 30 year old lady of child bearing potential and has severe scarring acne vulgaris. She merits treatment for isotretinoin but refuses to have contraception. Is this acceptable?,0.6233862638473511
Suppose I have a 45 year old gentleman who has severe atopic eczema and has failed numerous systemic agents like ciclosporin and methotrexate.  He is also currently planning on fathering children. Is it reasonable to start him on dupilumab injections?,0.5590640902519226
"A case presented, 45 year old female, presents only some mild dyspnea, 4 hour evolution. She has a chest X-ray that was taken yesterday and you identify cardiomegaly. How do you measure the grades for cardiomegaly?",0.6356580853462219
How can we determine which artery is blocked in an AMI using an EKG?,0.5832235217094421
"A 33 year old male has presented with suicidal thoughts, self harm and a risk of violence towards others. Does he meet the criteria for sectioning under the mental health act?",0.5097066164016724
A 16 year old girl presents with typical symptoms of emotionally unstable personality disorder. What are these symptoms and is she eligible for diagnosis of this disorder?,0.5923725366592407
"You are stood down from a bit breathing job due to a caller stating a DNAR is in place but around 30 minutes later it comes out that the patient choked, with the DNAR excluding reversible causes. With the patient not breathing for over 30 minutes, the family not wanting resuscitation, what is the best action course? ",0.6176918148994446
A patient who has sustained an opioid arrest has now received narcan and is refusing hospital treatment or to leave the ambulance - is it correct to call police?,0.49617817997932434
"If a person shows stage fear, what could be the main reason and what can be the perfect solution for it?",0.5419424176216125
How can you understand the mind of a politician while his speech?,0.486308217048645
What are the neurotrophic effects of GnRH on motor neurons in the spinal cord?,0.6116113662719727
"If we apply GnRH to cultured neurons and observe neuritic growth, what would be the possible mechanism of action of this hormone on neurons?",0.5980305671691895
How can we support people through addiction and homelessness?,0.505393922328949
"Which psycho-therapeutic approaches would you take with a client addicted to substances, traumatized by childhood abuse and having a dissociative personality disorder?",0.4617558717727661
What is the best type of socket for a diabetic amputee?,0.5472386479377747
What is the best kind of suspension for an amputee?,0.5528455376625061
"A 76-year-old man who consulted for cognitive impairment, slowness and clumsiness of movements, of eight months of evolution. The family reports that the patient presented visual hallucinations, for which reason his Primary Care doctor prescribed low doses of risperidone, with a significant worsening of motor status. In view of these data, what is the most probable diagnosis?",0.48001015186309814
"A 29-year-old obese woman with no relevant history, who consulted for intense, bilateral, throbbing headache of one month's duration, accompanied by horizontal diplopia and episodes of monocular amaurosis lasting seconds. The examination is normal, except for the presence of bilateral papilledema. Which of these tests do you think will allow you to fully confirm your diagnosis?",0.5072852969169617
"A person with a learning disability is driving a car and hits a road user, will he or she be charged?",0.5642437934875488
"As a person supporting a disabled person, if the service user is agitated towards me and I retaliate, what are my chances against the law?",0.5900027751922607
"I contracted a strain of Bacillus subtilis, which has a mutation in a gene. Therefore it cannot live well at 37 degrees Celsius. When I introduce a functional version of this gene to the mutant strain, it cannot recover itself and cannot live at 37 degrees Celsius. Is this possible?",0.6738598942756653
I found a protein expressed in both humans and Pseudomonas aeruginosa. They have quite similar protein structures but completely different sequences and functions. How could this happen?,0.5237044095993042
"Under age girl going through labor about to give birth to her second child asks to have a permanent contraceptive method against her parents will, what do you do?",0.43752631545066833
"Patient that claims to be a jehovahs Witness in critical condition that urgently requires a blood transfusion but has not given his consent, what do you do?",0.5046692490577698
What's the best test for screening of diabetes mellitus type 2?,0.672308087348938
Is serum antibody related to hashimoto's thiroiditis?,0.5671344995498657
"A kid refuses to brush his teeth and the parents feel helpless, how could I motivate the child to brush their teeth?",0.5468837022781372
Do cavities have a genetic cause?,0.5763729810714722
I have a patient with abdominal pain for 3 days. What is the protocol I should choose when the patient arrive to the CT scan?,0.5041164755821228
I have a patient with a kidney stone. Should the patient do an ultrasound or a CT scan?,0.41559743881225586
"Supose there is a 28yo male patient who presents with blood vomiting after attending his graduation party, which is the most likely cause of the bleeding? ",0.48907798528671265
"Supose there is female 30yo patient who is pregnant of 32 weeks, she presents with moderate transvaginal bleeding and no other symptoms, what would be the best initial course of action to address this patient? ",0.5109549760818481
What is the best way to maintain a healthy body weight when you are already eating healthy and exercising but can't find positive results?,0.6068835258483887
Why are infant formula brands not necessarily promoted to pregnant and lactating women?,0.541810929775238
What are auer rods? ,0.5465912818908691
What's the difference between lymphocytic and myeloid leukemia? ,0.6782845854759216
A group of patients presenting with diarrhea 6 hours after eating out in a restaurant. The patients reported eating salads and meat. What are the most likely agents causing such disease? ,0.4707533121109009
A male with 80 years old presents with chronic cough for the last two years. What should you order to study the patient's condition?,0.474541574716568
"There is a 3 years old kid, that was playing in the yard and fell from 2 meters, what would you do?",0.6101807951927185
"You have a 2 years old kid that hasn't reached his normal height, and he has a gasometry with metabolic acidosis, what else would you ask for if you are suspecting of renal tubular acidosis ?",0.46428635716438293
"A patient comes in with frequent asthmatic episodes, what should be monitored in such a patient?",0.5732142925262451
What are the steps in a cranial nerve exam?,0.5517960786819458
"If a doctor walking down the street sees a person collapse on the ground, what should he do?",0.5699094533920288
"If an obese patient who wants to lose weight goes to the doctor's office, what would be the first steps to follow?",0.5848655700683594
"A patient presents with low platelet count. All investigations done are inconclusive, what is the next step?",0.5608720779418945
Imagine a patient presents with high grade fever. All the investigations done are negative and we are unable to find the cause of the fever. What could it be?,0.6007623076438904
Can babies under 3 take lactulose?,0.6354227066040039
With hypertension can you take oral anti inflammatory?,0.6095806956291199
Can you summarize the standard procedure to treat a recurrent eczema on children? ,0.6569235920906067
"A 12 years old male patient is taken to the office by his mother. He was bitten by an animal 20 minutes ago, the mother has no idea what type of animal it was, what is the immediate treatment?",0.5459513664245605
"If a 90 year old male has high level of frailty, lives alone and high risk of falls, should he live home alone without a package of care? ",0.4547622501850128
How does a family living in the north east of England seek support for their own mental health when they have a family member with memory problems but who is declining the diagnostic process for dementia?,0.5527809262275696
Who is the medical technology leader for Image guided therapy and where can I find data that supports that?,0.5245128273963928
Assume I wanted to come up with a new approach for treating heart diseases using image guided therapy system and i want to develop a brand new system. What would be the steps needed to assess the required development steps for such system?,0.5406852960586548
How can we prevent the next pandemic?,0.4988546073436737
How can one effectively manage a clinic and also ensure top notch patient care?,0.48928189277648926
How would you deal with a situation where you are being threatened physically?,0.5255143642425537
How do you plan on providing the best care possible without being unprofessional?,0.5305468440055847
What type of health supplies require approbation?,0.5326882600784302
To what extent should there be regulations of medical devices?,0.5112736225128174
"A 45-year-old woman presents to her doctor with a one-month history of fatigue, shortness of breath, and easy bruising. She has no significant past medical history. A blood test reveals anemia, leukopenia, and thrombocytopenia. A bone marrow biopsy is performed and reveals chronic myeloid leukemia (CML). The patient is referred to a hematologist-oncologist for treatment. The hematologist-oncologist discusses the treatment options with the patient, which include tyrosine kinase inhibitors (TKIs), allogeneic stem cell transplantation, and supportive care. The patient decides to undergo treatment with TKIs. What are the advantages and disadvantages of treatment with TKIs for CML?",0.5444895625114441
"A 55-year-old man presents to his doctor with fatigue, shortness of breath, and easy bruising. He has no significant past medical history. A blood test reveals pancytopenia, which is a decrease in all three types of blood cells: red blood cells, white blood cells, and platelets. A bone marrow biopsy is performed and reveals acute myeloid leukemia (AML). The patient receives six cycles of chemotherapy over the course of six months. The chemotherapy is successful in shrinking the leukemia cells, but the patient develops a number of side effects, including fatigue, nausea, vomiting, and hair loss. After the chemotherapy is completed, the patient undergoes a stem cell transplant. The stem cells are donated by a matched sibling. The transplant is successful and the patient is able to go home. What are the potential side effects of chemotherapy and stem cell transplantation for the treatment of AML?",0.6249693632125854
"A female patient is experiencing recurrent urinary tract infections, she has been treated with cefadroxil for seven days but has not shown improvement. What is the correct course of action?",0.5985586643218994
Describe the pharmacokynetic differences of lansoprazole and omeprazole and make an argument for which one would be better for an elderly female patient with liver issues.,0.6726028323173523
What is the average human body temperature?,0.6513893008232117
"There is a spillage in my laboratory, and I just walked in to meet it. I don't know the chemical that was spilled, please direct me on the safest and important actions to take.",0.40500134229660034
36 year old starting medications for mental health issues - which are most like to cause Long QT on an ECG recording?,0.507645308971405
"I have a patient who has taken venlafaxine for 10 years and has recently stopped due to side effects and now wants a different kind of medication, except an SNRI. What other medication could I give this patient with less side effects but still efficacious?",0.6197224259376526
Can you provide me a list of inclusion criteria in a superiority clinical trial to study a new biphosphonate? ,0.5537985563278198
"30 year old female has an episode of syncope post 2nd COVID vaccine, has a history of palpitations and dizziness - what test would you suggest to be carried out?",0.61390221118927
A patient with low IQ has trouble sleeping but does not understand the risks of long term benzodiazepine usage. How can I explain it to her in simple terms and also suggest something different?,0.5060661435127258
Can you provide a list of all the different ADR classifications?,0.38554295897483826
Why do people become addicted to heroin?,0.5201812386512756
Can you tell me what I need to get the Industria Verde certification for a company in Ramos Arizpe?,0.5168107151985168
"My company, located in Mexico, fired a person that came to work with a level of alcohol in the blood of 0.009. This person is suing the company due to that decision. Can this person win the sue?",0.3054158091545105
What advances have there been in detox methods for people addicted to alcohol over the last 20 years?,0.5117933750152588
"If the peak value in a virus culture occurs before the peak value of its pcr, what does that say about the virus?",0.5892739295959473
"In a ventilated, corrected gestation, 28+4 week baby with bidirectional PDA, what is the best way of closing the PDA non-surgically?",0.5635926127433777
How would you help a mom with her breast feeding fatigue?,0.5259490609169006
"A patient who is nil by mouth has snuck food in, what are the risk associated if they are due to have an operation in 1 hour?",0.5081984996795654
A 52 year old male is seen as an outpatient with skin lesions that are suspicious of cutaneous T cell lymphoma. Biopsies are not diagnostic and he is instead kept under surveillance. At what point would you consider initiating treatment if further biopsies are equivocal? What parameters would be taken into consideration?,0.47427091002464294
"Suppose a patient has recently undergone orthodontic treatment to straighten their teeth, but they are still experiencing bite problems and jaw pain. The patient is interested in exploring options for addressing these issues, but they are hesitant about undergoing further treatment. What are the potential causes of these symptoms, and what non-surgical options are available for addressing them?",0.594368577003479
"A 21-year-old woman is going to undergo chemotherapy. The doctors do not assure that if she recovers she will be able to continue to be fertile, she may even have her uterus and ovaries removed. The woman does not have a steady partner now, but she communicates her desire to become a mother in the future. What can she do to preserve her fertility? ",0.5822358727455139
